City,Edition,Sport,Discipline,Athlete,NOC,Country,Gender,Event,Event_gender,Medal
Berlin,1936,Gymnastics,Artistic G.,"MEYER, Gertrude (Trudi)",GER,Germany,Women,team competition,W,Gold
Berlin,1936,Gymnastics,Artistic G.,"PÖHLSEN, Paula",GER,Germany,Women,team competition,W,Gold
Berlin,1936,Gymnastics,Artistic G.,"SCHMITT, Julie",GER,Germany,Women,team competition,W,Gold
Berlin,1936,Gymnastics,Artistic G.,"SOHNEMANN, Käthe",GER,Germany,Women,team competition,W,Gold
Berlin,1936,Gymnastics,Artistic G.,"BAJEROVA, Jaroslava",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"DEKANOVA, Vlasta",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"DOBESOVA, Bozena",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"FOLTOVA, Vlasta",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"HREBRINOVA, Anna",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"PALFYOVA, Matylda",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"VERMIROVSKA, Zdenka",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"VETROVSKA, Marie",TCH,Czech Republic,Women,team competition,W,Silver
Berlin,1936,Gymnastics,Artistic G.,"VOLZ, Matthias Max",GER,Germany,Men,vault,M,Bronze
Berlin,1936,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",GER,Germany,Men,vault,M,Gold
Berlin,1936,Gymnastics,Artistic G.,"MACK, Eugen",SUI,Switzerland,Men,vault,M,Silver
Berlin,1936,Handball,Handball,"BLOSCH, Max",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"FÄS, Rolf",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"GANTENBEIN, Burkhard",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"GYSI, Willy",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"HERKENRATH, Erland",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"HUFSCHMID, Ernst",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"HUFSCHMID, Willy",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"MEYER, Werner",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"MISCHON, Georg",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"SCHÄFER, Willy",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"SCHEURMANN, Werner",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"SCHMID, Eduard",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"SCHMITT, Erich",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"SEITERLE, Eugen",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"STREIB, Max",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"STUDER, Robert",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"WIRZ, Rudolf",SUI,Switzerland,Men,handball,M,Bronze
Berlin,1936,Handball,Handball,"BANDHOLZ, Willi",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"BAUMANN, Wilhelm",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"BERTHOLD, Helmut",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"BRASELMANN, Helmut",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"BRINKMANN, Wilhelm",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"DASCHER, Georg",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"DOSSIN, Kurt",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"FROMM, Fritz",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"HANSEN, Hermann",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"HERMANN, Erich",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"KEIMIG, Heinrich",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"KEITER, Hans",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"KLINGLER, Alfred",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"KNAUTZ, Arthur",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"KÖRVERS, Heinz",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"KREUTZBERG, Karl",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"MULLER, Wilhelm",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"ORTMANN, Günter",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"REINHARDT, Edgar",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"SPENGLER, Fritz",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"STAHL, Rudolf",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"THEILIG, Hans",GER,Germany,Men,handball,M,Gold
Berlin,1936,Handball,Handball,"BARTL, Franz",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"BERGHAMMER, Franz",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"BISTRICKY, Franz",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"BRUNNER, Franz",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"HOUCHKA, Johann",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"JURACKA, Emil",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"KIEFLER, Ferdinand",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"KRECI, Josef",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"LICHA, Otto",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"MAURER, Friedrich",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"PERWEIN, Anton",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"POWOLNY, Siegfried",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"PURNER, Siegfried",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"REISP, Walter",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"SCHMALZER, Alfred",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"SCHNABEL, Alois",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"SCHUBERTH, Ludwig",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"TAUSCHER, Johann",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"VOLAK, Jaroslav",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"WOHLRAB, Leopold",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"WURMBÖCK, Friedrich",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Handball,Handball,"ZEHETNER, Johann",AUT,Austria,Men,handball,M,Silver
Berlin,1936,Hockey,Hockey,"DE LOOPER, Hendrik Christiaan",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"DE LOOPER, Jan",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"DE ROOS, Agathon",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"DE WAAL, Reindert Berend Jan",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"GUNNING, Pieter Adriaan",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"HEYBROEK, Carl Erich",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"SCHNITGER, Henri Carel Willem",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"SPARENBERG, Rene",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"VAN DEN BERG, Ernst Willem",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"VAN DER HAAR, Rudolf Jacob",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"VAN LIEROP, Antoine Robert Onslow",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"WESTERKAMP, Max",NED,Netherlands,Men,hockey,M,Bronze
Berlin,1936,Hockey,Hockey,"ALLEN, Richard James",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"BAIS, Dhyan Chand",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"BAIS, Roop Singh",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"CULLEN-GOODSIR, Ernest John",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"DARA, Iqtidar Ali Shah",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"EMMETT, Lionel C.",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"FERNANDES, Peter Paul",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"GALIBARDY, Joseph Deville Thomas",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"HUSSAIN, Sayed Mohomed",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"JAFFAR, Sayed Mohomed",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"KHAN, Ahmed Sher",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"KHAN, Ahsan Mohomed",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"MASOOD, Mirza Nasir-Ud-Din",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"MICHIE, Cyril James",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"NIMAL, Baboo Narsoo",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"PHILLIPS, Joseph",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"SHABBAN, Shabab-Ud-Din",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"SINGH GAREWAL, Gurcharan",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"TAPSELL, Carlyle Carrol",IND,India,Men,hockey,M,Gold
Berlin,1936,Hockey,Hockey,"AUF DER HEIDE, Hermann",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"BEISIEGEL, Ludwig",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"CUNTZ, Erich",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"DRÖSE, Karl",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"GERDES, Alfred",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"HAMEL, Werner",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"HUFFMANN, Harald",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"KELLER, Erwin",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"KEMMER, Herbert",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"KUBITZKI, Werner",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"MEHLITZ, Paul",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"MENKE, Karl",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"MESSNER, Fritz",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"OKRENT, Detlef",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"PETER, Heinrich",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"RAACK, Heinz",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"RUCK, Karl",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"SCHERBART, Hans",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"SCHMALIX, Heinz",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"WARNHOLTZ, Rudolf (Tito)",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"WEISS, Kurt",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Hockey,Hockey,"ZANDER, Erich",GER,Germany,Men,hockey,M,Silver
Berlin,1936,Modern Pentathlon,Modern Pentath.,"ABBA, Silvano",ITA,Italy,Men,Individual competition,M,Bronze
Berlin,1936,Modern Pentathlon,Modern Pentath.,"HANDRICK, Gotthard",GER,Germany,Men,Individual competition,M,Gold
Berlin,1936,Modern Pentathlon,Modern Pentath.,"LEONARD, Charles Fredrick",USA,United States,Men,Individual competition,M,Silver
Berlin,1936,Polo,Polo,"GRACIA ZAZUETA, Juan",MEX,Mexico,Men,polo,M,Bronze
Berlin,1936,Polo,Polo,"MULLER LUJAN, Julio",MEX,Mexico,Men,polo,M,Bronze
Berlin,1936,Polo,Polo,"NAVA CASTILLO, Antonio",MEX,Mexico,Men,polo,M,Bronze
Berlin,1936,Polo,Polo,"RAMOS SESMA, Alberto",MEX,Mexico,Men,polo,M,Bronze
Berlin,1936,Polo,Polo,"ANDRADA, Manuel",ARG,Argentina,Men,polo,M,Gold
Berlin,1936,Polo,Polo,"CAVANAGH, Roberto",ARG,Argentina,Men,polo,M,Gold
Berlin,1936,Polo,Polo,"DUGGAN, Luis J.",ARG,Argentina,Men,polo,M,Gold
Berlin,1936,Polo,Polo,"GAZZOTTI, Andres",ARG,Argentina,Men,polo,M,Gold
Berlin,1936,Polo,Polo,"DAWNAY, David",GBR,United Kingdom,Men,polo,M,Silver
Berlin,1936,Polo,Polo,"FOWLER, Bryan John",GBR,United Kingdom,Men,polo,M,Silver
Berlin,1936,Polo,Polo,"GUINNESS, Humphrey Patrick",GBR,United Kingdom,Men,polo,M,Silver
Berlin,1936,Polo,Polo,"HINDE, William Norris",GBR,United Kingdom,Men,polo,M,Silver
Berlin,1936,Rowing,Rowing,"CURATELLA, Julio Pedro",ARG,Argentina,Men,coxless pair (2-),M,Bronze
Berlin,1936,Rowing,Rowing,"PODESTA, Horacio",ARG,Argentina,Men,coxless pair (2-),M,Bronze
Berlin,1936,Rowing,Rowing,"EICHHORN, Willi",GER,Germany,Men,coxless pair (2-),M,Gold
Berlin,1936,Rowing,Rowing,"STRAUSS, Hugo",GER,Germany,Men,coxless pair (2-),M,Gold
Berlin,1936,Rowing,Rowing,"LARSEN, Harry Julius",DEN,Denmark,Men,coxless pair (2-),M,Silver
Berlin,1936,Rowing,Rowing,"OLSEN, Peter Richard",DEN,Denmark,Men,coxless pair (2-),M,Silver
Berlin,1936,Rowing,Rowing,"USTUPSKI, Jerzy",POL,Poland,Men,double sculls (2x),M,Bronze
Berlin,1936,Rowing,Rowing,"VEREY, Roger",POL,Poland,Men,double sculls (2x),M,Bronze
Berlin,1936,Rowing,Rowing,"BERESFORD, Jack",GBR,United Kingdom,Men,double sculls (2x),M,Gold
Berlin,1936,Rowing,Rowing,"SOUTHWOOD, Leslie Frank",GBR,United Kingdom,Men,double sculls (2x),M,Gold
Berlin,1936,Rowing,Rowing,"KAIDEL, Willi",GER,Germany,Men,double sculls (2x),M,Silver
Berlin,1936,Rowing,Rowing,"PIRSCH, Joachim",GER,Germany,Men,double sculls (2x),M,Silver
Berlin,1936,Rowing,Rowing,"HANNEMANN, Hans-Joachim",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"KAUFMANN, Heinz",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"KUSCHKE, Hans",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"LOECKLE, Werner",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"MAHLOW, Wilhelm",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"RADACH, Helmut",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"RIECK, Alfred",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"SCHMIDT, Herbert",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"VÖLS, Gerd",GER,Germany,Men,eight with coxswain (8+),M,Bronze
Berlin,1936,Rowing,Rowing,"ADAM, Gordon Belgum",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"DAY, Charles Ward",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"HUME, Donald Bruce",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"HUNT, George Elwood Jr.",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"MCMILLIN, James Burge",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"MOCH, Robert Gaston",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"MORRIS, Herbert Roger",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"RANTZ, Joseph Harry",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"WHITE, John Galbraith",USA,United States,Men,eight with coxswain (8+),M,Gold
Berlin,1936,Rowing,Rowing,"BARSOTTI, Dino",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"BARTOLINI, Enzo",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"CHECCACCI, Mario",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"DEL BIMBO, Guglielmo",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"GARZELLI, Enrico",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"GROSSI, Oreste",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"MILANI, Cesare",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"QUAGLIERINI, Ottorino",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"SECCHI, Dante",ITA,Italy,Men,eight with coxswain (8+),M,Silver
Berlin,1936,Rowing,Rowing,"BETSCHART, Hermann",SUI,Switzerland,Men,four without coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"HOMBERGER, Alexander",SUI,Switzerland,Men,four without coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"HOMBERGER, Hans",SUI,Switzerland,Men,four without coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"SCHMID, Karl",SUI,Switzerland,Men,four without coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"ECKSTEIN, Rudolf (Rudi)",GER,Germany,Men,four without coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"KARL, Martin",GER,Germany,Men,four without coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"MENNE, Wilhelm (Willi)",GER,Germany,Men,four without coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"ROM, Anton (Toni)",GER,Germany,Men,four without coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"BARRETT, Alan John",GBR,United Kingdom,Men,four without coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"BRISTOW, Thomas Richard Mart.",GBR,United Kingdom,Men,four without coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"JACKSON, Peter Herbert",GBR,United Kingdom,Men,four without coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"STURROCK, John Duncan",GBR,United Kingdom,Men,four without coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"CHAUVIGNE, Marcel",FRA,France,Men,four-oared shell with coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"COSMAT, Jean Marcel",FRA,France,Men,four-oared shell with coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"VANDERNOTTE, Fernand",FRA,France,Men,four-oared shell with coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"VANDERNOTTE, Marcel",FRA,France,Men,four-oared shell with coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"VANDERNOTTE, Noël",FRA,France,Men,four-oared shell with coxswain (4-),M,Bronze
Berlin,1936,Rowing,Rowing,"BAUER, Fritz",GER,Germany,Men,four-oared shell with coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"GABER, Ernst",GER,Germany,Men,four-oared shell with coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"MAIER, Hans",GER,Germany,Men,four-oared shell with coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"SÖLLNER, Paul",GER,Germany,Men,four-oared shell with coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"VOLLE, Walter",GER,Germany,Men,four-oared shell with coxswain (4-),M,Gold
Berlin,1936,Rowing,Rowing,"BETSCHART, Hermann",SUI,Switzerland,Men,four-oared shell with coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"HOMBERGER, Alexander",SUI,Switzerland,Men,four-oared shell with coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"HOMBERGER, Hans",SUI,Switzerland,Men,four-oared shell with coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"SCHMID, Karl",SUI,Switzerland,Men,four-oared shell with coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"SPRING, Rolf",SUI,Switzerland,Men,four-oared shell with coxswain (4-),M,Silver
Berlin,1936,Rowing,Rowing,"FOURCADE, Marceau",FRA,France,Men,pair-oared shell with coxswain (2+),M,Bronze
Berlin,1936,Rowing,Rowing,"TAPIE, Georges",FRA,France,Men,pair-oared shell with coxswain (2+),M,Bronze
Berlin,1936,Rowing,Rowing,"VANDERNOTTE, Noël",FRA,France,Men,pair-oared shell with coxswain (2+),M,Bronze
Berlin,1936,Rowing,Rowing,"ADAMSKI, Herbert",GER,Germany,Men,pair-oared shell with coxswain (2+),M,Gold
Berlin,1936,Rowing,Rowing,"AREND, Dietrich",GER,Germany,Men,pair-oared shell with coxswain (2+),M,Gold
Berlin,1936,Rowing,Rowing,"GUSTMANN, Gerhard",GER,Germany,Men,pair-oared shell with coxswain (2+),M,Gold
Berlin,1936,Rowing,Rowing,"BERGAMO, Almiro",ITA,Italy,Men,pair-oared shell with coxswain (2+),M,Silver
Berlin,1936,Rowing,Rowing,"NEGRINI, Luciano",ITA,Italy,Men,pair-oared shell with coxswain (2+),M,Silver
Berlin,1936,Rowing,Rowing,"SANTIN, Guido",ITA,Italy,Men,pair-oared shell with coxswain (2+),M,Silver
Berlin,1936,Rowing,Rowing,"BARROW, Daniel Hubert Jr.",USA,United States,Men,single sculls (1x),M,Bronze
Berlin,1936,Rowing,Rowing,"SCHÄFER, Gustav",GER,Germany,Men,single sculls (1x),M,Gold
Berlin,1936,Rowing,Rowing,"HASENÖHRL, Josef",AUT,Austria,Men,single sculls (1x),M,Silver
Berlin,1936,Sailing,Sailing,"EKDAHL, Lennart",SWE,Sweden,Men,6m,X,Bronze
Berlin,1936,Sailing,Sailing,"HINDORFF, Martin",SWE,Sweden,Men,6m,X,Bronze
Berlin,1936,Sailing,Sailing,"LORD, Torsten",SWE,Sweden,Men,6m,X,Bronze
Berlin,1936,Sailing,Sailing,"SALEN, Dagmar",SWE,Sweden,Men,6m,X,Bronze
Berlin,1936,Sailing,Sailing,"SALEN, Sven",SWE,Sweden,Men,6m,X,Bronze
Berlin,1936,Sailing,Sailing,"BELVILLE, Miles Aubrey",GBR,United Kingdom,Men,6m,X,Gold
Berlin,1936,Sailing,Sailing,"BOARDMAN, Christopher Alan",GBR,United Kingdom,Men,6m,X,Gold
Berlin,1936,Sailing,Sailing,"HARMER, Russell Thomas",GBR,United Kingdom,Men,6m,X,Gold
Berlin,1936,Sailing,Sailing,"LEAF, Charles Symonds",GBR,United Kingdom,Men,6m,X,Gold
Berlin,1936,Sailing,Sailing,"MARTIN, Leonard Jack",GBR,United Kingdom,Men,6m,X,Gold
Berlin,1936,Sailing,Sailing,"KONOW, Karsten Magnus",NOR,Norway,Men,6m,X,Silver
Berlin,1936,Sailing,Sailing,"KONOW, Magnus",NOR,Norway,Men,6m,X,Silver
Berlin,1936,Sailing,Sailing,"MEYER, Fredrik",NOR,Norway,Men,6m,X,Silver
Berlin,1936,Sailing,Sailing,"NYQVIST, Vaadjuv Dag",NOR,Norway,Men,6m,X,Silver
Berlin,1936,Sailing,Sailing,"TVETEN, Alf Christian",NOR,Norway,Men,6m,X,Silver
Berlin,1936,Sailing,Sailing,"BISCHOFF, Friedrich (Fritz)",GER,Germany,Men,8m,X,Bronze
Berlin,1936,Sailing,Sailing,"HOWALDT, Hans",GER,Germany,Men,8m,X,Bronze
Berlin,1936,Sailing,Sailing,"KRUPP VON BOHLEN UND HALBACH, Alfried",GER,Germany,Men,8m,X,Bronze
Berlin,1936,Sailing,Sailing,"MOHR, Eduard",GER,Germany,Men,8m,X,Bronze
Berlin,1936,Sailing,Sailing,"SCHEDER-BIESCHIN, Felix",GER,Germany,Men,8m,X,Bronze
Berlin,1936,Sailing,Sailing,"WACHS, Otto",GER,Germany,Men,8m,X,Bronze
Berlin,1936,Sailing,Sailing,"BIANCHI, Bruno",ITA,Italy,Men,8m,X,Gold
Berlin,1936,Sailing,Sailing,"DE MANINCOR, Luigi",ITA,Italy,Men,8m,X,Gold
Berlin,1936,Sailing,Sailing,"MORDINI, Domenico",ITA,Italy,Men,8m,X,Gold
Berlin,1936,Sailing,Sailing,"POGGI, Enrico Massimo",ITA,Italy,Men,8m,X,Gold
Berlin,1936,Sailing,Sailing,"POGGI, Luigi Mino",ITA,Italy,Men,8m,X,Gold
Berlin,1936,Sailing,Sailing,"REGGIO, Giovanni Leone",ITA,Italy,Men,8m,X,Gold
Berlin,1936,Sailing,Sailing,"DITLEV-SIMONSEN, John Peder",NOR,Norway,Men,8m,X,Silver
Berlin,1936,Sailing,Sailing,"DITLEV-SIMONSEN, Olaf Christian Jr.",NOR,Norway,Men,8m,X,Silver
